Date,Open,High,Low,Close,Adj Close,Volume
2018-12-24,92.88999938964844,94.22000122070312,92.13999938964844,92.13999938964844,87.86729431152344,17009300
2018-12-26,92.69000244140625,95.95999908447266,91.11000061035156,95.95999908447266,91.51013946533203,22542900
2018-12-27,94.81999969482422,97.1500015258789,93.55000305175781,97.04000091552734,92.54006958007812,20304700
2018-12-28,97.94999694824219,98.31999969482422,96.44000244140625,96.83000183105469,92.33980560302734,17963300
2018-12-31,97.58999633789062,98.80999755859375,96.7699966430664,97.62000274658203,93.09317779541016,13237200
2019-01-02,95.94999694824219,99.77999877929688,95.94000244140625,99.30999755859375,94.70480346679688,15670900
2019-01-03,98.63999938964844,98.88999938964844,96.69000244140625,97.11000061035156,93.35887908935547,16286400
2019-01-04,99.11000061035156,100.93000030517578,98.27999877929688,100.69000244140625,96.80060577392578,16935200
2019-01-07,100.43000030517578,101.47000122070312,99.70999908447266,100.76000213623047,96.86788940429688,15430700
2019-01-08,101.62999725341797,101.81999969482422,99.55000305175781,100.56999969482422,96.68523406982422,13578800
2019-01-09,100.80999755859375,101.48999786376953,99.93000030517578,100.4000015258789,96.52180480957031,14230300
2019-01-10,100.0199966430664,100.7300033569336,99.2699966430664,100.38999938964844,96.5121841430664,14376100
2019-01-11,99.88999938964844,100.16999816894531,98.94999694824219,99.91000366210938,96.05072784423828,15439900
2019-01-14,98.87000274658203,101.36000061035156,98.66000366210938,100.94000244140625,97.04093933105469,21258500
2019-01-15,98.88999938964844,102.47000122070312,98.5999984741211,101.68000030517578,97.75235748291016,26504900
2019-01-16,102.25,103.44999694824219,101.80000305175781,102.5,98.54067993164062,18533000
2019-01-17,102.11000061035156,103.5,101.91999816894531,102.91999816894531,98.94445037841797,14247600
2019-01-18,103.7699966430664,104.9000015258789,102.83000183105469,104.58999633789062,100.5499496459961,16428700
2019-01-22,103.08000183105469,103.58999633789062,102.12999725341797,102.94000244140625,98.96367645263672,17083700
2019-01-23,103.44000244140625,103.69999694824219,101.97000122070312,102.68000030517578,98.71372985839844,12146700
2019-01-24,102.12999725341797,103.08999633789062,101.94000244140625,102.73999786376953,98.77140045166016,11296800
2019-01-25,103.51000213623047,104.30999755859375,102.73999786376953,103.38999938964844,99.39629364013672,14369400
2019-01-28,102.88999938964844,104.23999786376953,102.58999633789062,103.87999725341797,99.86737823486328,12283100
2019-01-29,103.87999725341797,105.11000061035156,103.7300033569336,104.16999816894531,100.14616394042969,9743300
2019-01-30,104.13999938964844,105.23999786376953,103.77999877929688,104.41000366210938,100.37690734863281,12526300
2019-01-31,103.41000366210938,103.80000305175781,102.7300033569336,103.5,99.5020523071289,17520600
2019-02-01,104.0,104.8499984741211,103.5199966430664,103.87999725341797,99.86737823486328,13000800
2019-02-04,103.79000091552734,104.25,103.01000213623047,104.25,100.22307586669922,9871500
2019-02-05,104.5199966430664,104.55000305175781,103.29000091552734,103.79000091552734,99.78085327148438,12763000
2019-02-06,103.70999908447266,104.62000274658203,103.47000122070312,103.73999786376953,99.73278045654297,8745000
2019-02-07,103.25,103.5,101.44000244140625,102.37999725341797,98.4253158569336,13177500
2019-02-08,102.08000183105469,102.33999633789062,100.05999755859375,101.36000061035156,97.44471740722656,12892600
2019-02-11,101.76000213623047,102.01000213623047,100.7699966430664,100.87999725341797,96.98326110839844,10978500
2019-02-12,101.94999694824219,102.91999816894531,101.88999938964844,102.5999984741211,98.6368179321289,12852300
2019-02-13,102.9000015258789,103.8499984741211,102.9000015258789,103.08999633789062,99.1078872680664,10754100
2019-02-14,102.47000122070312,103.0999984741211,101.3499984741211,102.41999816894531,98.4637680053711,11518500
2019-02-15,103.9000015258789,105.69999694824219,103.66000366210938,105.55000305175781,101.47286224365234,14716900
2019-02-19,104.91000366210938,105.37000274658203,103.80999755859375,105.18000030517578,101.11715698242188,12764900
2019-02-20,105.20999908447266,105.80000305175781,104.87999725341797,105.69000244140625,101.60746002197266,10030300
2019-02-21,105.44999694824219,105.98999786376953,104.95999908447266,105.47000122070312,101.39595031738281,8400100
2019-02-22,105.69999694824219,106.08999633789062,104.77999877929688,105.0,100.94410705566406,10647300
2019-02-25,105.75,107.2699966430664,105.69000244140625,106.0999984741211,102.00161743164062,11230700
2019-02-26,104.5,105.47000122070312,103.94000244140625,105.29000091552734,101.22290802001953,15465400
2019-02-27,105.18000030517578,105.37999725341797,104.51000213623047,105.16000366210938,101.09793090820312,9968800
2019-02-28,105.01000213623047,105.20999908447266,104.18000030517578,104.36000061035156,100.3288345336914,15156900
2019-03-01,105.0999984741211,105.91000366210938,104.19999694824219,104.43000030517578,100.39613342285156,13813300
2019-03-04,104.91999816894531,105.91999816894531,103.2699966430664,104.19000244140625,100.16539764404297,12466300
2019-03-05,104.12999725341797,104.55000305175781,103.26000213623047,104.11000061035156,100.0884780883789,10856600
2019-03-06,103.86000061035156,104.56999969482422,103.55000305175781,103.72000122070312,99.71355438232422,9070800
2019-03-07,103.25,103.47000122070312,102.16000366210938,102.97000122070312,98.99252319335938,12705700
2019-03-08,101.98999786376953,103.2300033569336,101.98999786376953,103.01000213623047,99.0309829711914,10582400
2019-03-11,103.9800033569336,104.55000305175781,103.66000366210938,104.3499984741211,100.31922149658203,9763200
2019-03-12,104.58999633789062,104.79000091552734,103.75,104.04000091552734,100.02119445800781,10219100
2019-03-13,104.19000244140625,104.9800033569336,103.94999694824219,104.38999938964844,100.35767364501953,13022200
2019-03-14,104.5,105.87000274658203,104.45999908447266,105.33999633789062,101.2709732055664,10926500
2019-03-15,105.41000366210938,106.80000305175781,105.2300033569336,106.55000305175781,102.43423461914062,24811700
2019-03-18,106.55000305175781,107.79000091552734,106.5,107.19000244140625,103.04951477050781,12935500
2019-03-19,108.19999694824219,108.4000015258789,106.55000305175781,106.80000305175781,102.6745834350586,12889300
2019-03-20,106.43000030517578,106.6500015258789,104.41000366210938,104.5199966430664,100.48265075683594,14920700
2019-03-21,103.48999786376953,103.48999786376953,102.27999877929688,102.87000274658203,98.89639282226562,19751000
2019-03-22,101.81999969482422,102.31999969482422,99.5199966430664,99.76000213623047,95.90650939941406,31115200
2019-03-25,99.58999633789062,100.56999969482422,98.08999633789062,98.93000030517578,95.10857391357422,21032300
2019-03-26,99.81999969482422,100.4000015258789,98.81999969482422,99.91999816894531,96.06034088134766,15987100
2019-03-27,99.87999725341797,100.44999694824219,99.08000183105469,99.58000183105469,95.73347473144531,12753200
2019-03-28,100.0,100.80000305175781,99.73999786376953,100.70999908447266,96.81982421875,12454100
2019-03-29,101.54000091552734,101.98999786376953,100.58999633789062,101.2300033569336,97.31974029541016,14523400
2019-04-01,102.1500015258789,104.68000030517578,102.12000274658203,104.63999938964844,100.59801483154297,17499300
2019-04-02,104.5999984741211,105.44000244140625,104.33000183105469,105.13999938964844,101.07870483398438,10295400
2019-04-03,105.80999755859375,106.36000061035156,104.79000091552734,105.3499984741211,101.28059387207031,11499200
2019-04-04,104.55000305175781,105.7300033569336,104.44999694824219,105.55999755859375,102.25900268554688,11952100
2019-04-05,105.80000305175781,106.11000061035156,104.98999786376953,105.30999755859375,102.01683044433594,9933700
2019-04-08,105.11000061035156,105.6500015258789,104.91000366210938,105.6500015258789,102.34620666503906,8056300
2019-04-09,105.08000183105469,105.19999694824219,104.25,104.87000274658203,101.59058380126953,9092200
2019-04-10,105.12999725341797,105.72000122070312,104.47000122070312,105.33999633789062,102.04588317871094,10882300
2019-04-11,105.70999908447266,106.7300033569336,105.55999755859375,106.2300033569336,102.90806579589844,11183800
2019-04-12,109.44000244140625,111.8499984741211,108.87999725341797,111.20999908447266,107.7323226928711,25834100
2019-04-15,110.91999816894531,111.0,109.12000274658203,109.94000244140625,106.50204467773438,15163800
2019-04-16,109.9000015258789,111.38999938964844,109.86000061035156,111.0999984741211,107.62576293945312,11583200
2019-04-17,111.69999694824219,114.66000366210938,111.01000213623047,114.30000305175781,110.7257080078125,17791900
2019-04-18,114.52999877929688,114.94999694824219,113.33000183105469,113.45999908447266,109.91197204589844,12501900
2019-04-22,112.83000183105469,113.93000030517578,112.66000366210938,113.5999984741211,110.04759216308594,7975900
2019-04-23,113.0,114.37000274658203,112.8499984741211,113.73999786376953,110.18321228027344,9193100
2019-04-24,113.26000213623047,114.1500015258789,112.80999755859375,113.55000305175781,109.99915313720703,9245700
2019-04-25,113.01000213623047,114.1500015258789,112.5,113.61000061035156,110.0572738647461,9311800
2019-04-26,113.94999694824219,114.58000183105469,113.5999984741211,114.47000122070312,110.890380859375,7889300
2019-04-29,114.5999984741211,117.16000366210938,114.44999694824219,116.12000274658203,112.48878479003906,14242200
2019-04-30,116.43000030517578,116.72000122070312,115.26000213623047,116.05000305175781,112.42098236083984,11389100
2019-05-01,115.72000122070312,117.0,115.11000061035156,115.16000366210938,111.55880737304688,10412900
2019-05-02,115.16999816894531,115.77999877929688,114.58000183105469,115.41000366210938,111.80099487304688,8613300
2019-05-03,116.0,116.68000030517578,115.66999816894531,116.12000274658203,112.48878479003906,8185400
2019-05-06,114.18000030517578,115.47000122070312,113.72000122070312,115.08999633789062,111.49099731445312,9387000
2019-05-07,114.02999877929688,114.02999877929688,112.29000091552734,113.20999908447266,109.66978454589844,15017700
2019-05-08,112.66000366210938,113.66999816894531,112.45999908447266,112.61000061035156,109.08854675292969,9575800
2019-05-09,111.13999938964844,112.73999786376953,110.58000183105469,112.5199966430664,109.00135803222656,12205900
2019-05-10,111.75,112.83999633789062,110.54000091552734,112.51000213623047,108.9916763305664,13189000
2019-05-13,110.08000183105469,110.44999694824219,108.9800033569336,109.44999694824219,106.0273666381836,13783700
2019-05-14,109.55000305175781,111.72000122070312,109.5,110.31999969482422,106.87016296386719,10503600
2019-05-15,109.20999908447266,110.9000015258789,108.61000061035156,109.9000015258789,106.46329498291016,10142000
2019-05-16,110.62000274658203,112.16999816894531,110.58999633789062,111.30999755859375,107.8292007446289,9672700
2019-05-17,110.0,111.75,109.83000183105469,110.7699966430664,107.30608367919922,9570100
2019-05-20,110.58000183105469,111.80999755859375,110.37000274658203,111.3499984741211,107.86795043945312,8518200
2019-05-21,111.44000244140625,111.91999816894531,111.22000122070312,111.7300033569336,108.23606872558594,7967900
2019-05-22,111.4000015258789,111.79000091552734,110.75,110.81999969482422,107.35452270507812,7918900
2019-05-23,109.63999938964844,109.79000091552734,107.5,108.63999938964844,105.2426986694336,14558000
2019-05-24,109.5199966430664,109.95999908447266,109.19000244140625,109.70999908447266,106.27923583984375,8537300
2019-05-28,109.19999694824219,109.83000183105469,108.44000244140625,108.5199966430664,105.1264419555664,11665500
2019-05-29,107.44999694824219,108.4000015258789,107.05999755859375,108.22000122070312,104.83583068847656,9966400
2019-05-30,108.6500015258789,109.18000030517578,106.54000091552734,107.05999755859375,103.71210479736328,10367800
2019-05-31,105.55999755859375,106.58999633789062,104.83999633789062,105.95999908447266,102.6465072631836,10952800
2019-06-03,105.80000305175781,106.86000061035156,105.30000305175781,106.45999908447266,103.13086700439453,11680700
2019-06-04,107.8499984741211,109.9000015258789,107.12999725341797,109.73999786376953,106.30828857421875,12858600
2019-06-05,109.86000061035156,110.37999725341797,108.63999938964844,110.12999725341797,106.68609619140625,8340500
2019-06-06,110.1500015258789,110.87000274658203,108.93000030517578,110.37000274658203,106.9186019897461,8726700
2019-06-07,109.69999694824219,110.0199966430664,108.95999908447266,109.16000366210938,105.7464370727539,10618900
2019-06-10,110.75,111.20999908447266,110.22000122070312,110.33999633789062,106.8895263671875,11380600
2019-06-11,110.81999969482422,111.56999969482422,110.37000274658203,110.68000030517578,107.21890258789062,9847700
2019-06-12,110.69999694824219,110.9000015258789,108.88999938964844,109.2699966430664,105.85298919677734,9669000
2019-06-13,109.45999908447266,110.16000366210938,109.05000305175781,109.54000091552734,106.11454772949219,8406900
2019-06-14,109.56999969482422,110.30000305175781,108.62999725341797,109.81999969482422,106.38578796386719,9077400
2019-06-17,109.69999694824219,110.37000274658203,109.05999755859375,109.22000122070312,105.8045654296875,8128600
2019-06-18,109.01000213623047,111.41000366210938,108.9800033569336,110.70999908447266,107.24796295166016,11057300
2019-06-19,110.81999969482422,111.58999633789062,109.69999694824219,109.91000366210938,106.47298431396484,13126500
2019-06-20,110.87999725341797,111.08999633789062,109.02999877929688,110.19000244140625,106.74423217773438,13638000
2019-06-21,110.19000244140625,111.66999816894531,109.08999633789062,109.44000244140625,106.0176773071289,27089500
2019-06-24,109.27999877929688,109.7699966430664,108.54000091552734,108.66000366210938,105.26206970214844,13039600
2019-06-25,108.68000030517578,108.9800033569336,107.66999816894531,107.76000213623047,104.39022064208984,18660100
2019-06-26,108.30000305175781,109.30999755859375,108.16000366210938,108.4800033569336,105.08769989013672,10324600
2019-06-27,108.83999633789062,109.55000305175781,108.44000244140625,108.83999633789062,105.43643951416016,10906600
2019-06-28,111.04000091552734,112.43000030517578,110.9000015258789,111.80000305175781,108.30387878417969,21634700
2019-07-01,113.2300033569336,114.5199966430664,113.08000183105469,113.68000030517578,110.12508392333984,12762500
2019-07-02,113.51000213623047,114.19999694824219,113.22000122070312,113.80000305175781,110.24134063720703,10174900
2019-07-03,113.33999633789062,113.87000274658203,112.26000213623047,112.81999969482422,110.06573486328125,6849400
2019-07-05,113.51000213623047,114.2699966430664,112.91999816894531,113.48999786376953,110.71937561035156,7929400
2019-07-08,112.95999908447266,113.4800033569336,112.5,112.87000274658203,110.11450958251953,6917200
2019-07-09,112.27999877929688,113.48999786376953,112.1500015258789,113.3499984741211,110.58279418945312,8947300
2019-07-10,113.37000274658203,113.83000183105469,112.73999786376953,113.0199966430664,110.26084899902344,9242300
2019-07-11,113.37000274658203,114.36000061035156,113.12000274658203,114.0999984741211,111.31448364257812,11595200
2019-07-12,114.12999725341797,115.3499984741211,113.93000030517578,115.30000305175781,112.48518371582031,10783400
2019-07-15,115.54000091552734,115.56999969482422,113.52999877929688,113.9000015258789,111.1193618774414,12946600
